,state,zipcode,total_income
1143,AL,35620,35644.0
1144,AL,35620,69677.0
1145,AL,35620,19728.0
1146,AL,35621,5618.0
1147,AL,35621,11030.0
1148,AL,35621,11496.0
1149,AL,35621,11715.0
1150,AL,35621,27187.0
1152,AL,35622,14320.0
1153,AL,35622,28181.0
1154,AL,35622,26716.0
1155,AL,35622,21893.0
1156,AL,35622,32316.0
1157,AL,35622,8305.0001
1158,AL,35630,79212.0
1159,AL,35630,117535.0
1160,AL,35630,92205.0
1161,AL,35630,67796.0
1162,AL,35630,139229.0
1163,AL,35630,109344.0
1164,AL,35633,38758.0
1165,AL,35633,76525.0
1166,AL,35633,83605.0
1167,AL,35633,84272.0
1168,AL,35633,143318.0
1169,AL,35633,68488.0
1170,AL,35634,19843.0
1171,AL,35634,35226.0
1172,AL,35634,40941.0
1173,AL,35634,41889.0
1174,AL,35634,99132.0
1175,AL,35634,158318.0
1176,AL,35640,46926.0
1177,AL,35640,95636.0
1178,AL,35640,102367.0
1179,AL,35640,106285.0
1180,AL,35640,222175.0
1181,AL,35640,138100.0
1182,AL,35643,6456.0
1183,AL,35643,14634.0
1184,AL,35643,12443.0
1185,AL,35643,8868.0001
1186,AL,35643,15321.0
1188,AL,35645,22619.0
1189,AL,35645,45020.0
1190,AL,35645,56331.0
1191,AL,35645,64028.0
1192,AL,35645,128934.0
1193,AL,35645,94291.0
1194,AL,35646,9625.0
1195,AL,35646,18310.0
1196,AL,35646,15307.0
1197,AL,35646,12202.0
1198,AL,35646,23907.0
1199,AL,35646,13519.0001
1200,AL,35647,2184.0
1201,AL,35647,4438.0
1202,AL,35647,4457.0001
1203,AL,35647,3847.0
1204,AL,35647,9476.0001
1206,AL,35648,7350.0
1207,AL,35648,14865.0
1208,AL,35648,16296.0
1209,AL,35648,13818.0
1210,AL,35648,31863.0
1212,AL,35650,26718.0
1213,AL,35650,49718.0
1214,AL,35650,52754.0
1215,AL,35650,50859.0
1216,AL,35650,84274.0
1217,AL,35650,23707.0
1218,AL,35651,2055.0
1219,AL,35651,4114.0
1220,AL,35651,4482.0001
1221,AL,35651,3711.0
1222,AL,35651,6417.0001
1224,AL,35652,16133.0
1225,AL,35652,29432.0
1226,AL,35652,32993.0
1227,AL,35652,33890.0
1228,AL,35652,66082.0
1229,AL,35652,40163.0
1230,AL,35653,22875.0
1231,AL,35653,47502.0
1232,AL,35653,32426.0
1233,AL,35653,24913.0
1234,AL,35653,44469.0
1235,AL,35653,28612.0
1236,AL,35654,16076.0
1237,AL,35654,32333.0
1238,AL,35654,23872.0
1239,AL,35654,24400.0
1240,AL,35654,32419.0
1241,AL,35654,8173.0001
1242,AL,35660,23602.0
1243,AL,35660,39721.0
1244,AL,35660,28518.0
1245,AL,35660,22011.0
1246,AL,35660,32864.0
1247,AL,35660,16061.0001
1248,AL,35661,34346.0
1249,AL,35661,72244.0
1250,AL,35661,75994.0
1251,AL,35661,70841.0
1252,AL,35661,152879.0
1253,AL,35661,114785.0
1254,AL,35670,14784.0
1255,AL,35670,28628.0
1256,AL,35670,31971.0
1257,AL,35670,26443.0
1258,AL,35670,61893.0
1259,AL,35670,23348.0
1260,AL,35671,4940.0
1261,AL,35671,9870.0
1262,AL,35671,6363.0
1263,AL,35671,7944.0001
1264,AL,35671,13327.0
1265,AL,35671,7925.0001
1266,AL,35672,11503.0
1267,AL,35672,22873.0
1268,AL,35672,21854.0
1269,AL,35672,21279.0
1270,AL,35672,37767.0
1271,AL,35672,8217.0001
1272,AL,35673,14872.0
1273,AL,35673,31916.0
1274,AL,35673,32064.0
1275,AL,35673,31466.0
1276,AL,35673,62510.0
1277,AL,35673,16644.0001
1278,AL,35674,41436.0
1279,AL,35674,75639.0
1280,AL,35674,71689.0
1281,AL,35674,68509.0
1282,AL,35674,133625.0
1283,AL,35674,72934.0
1284,AL,35677,3683.0
1285,AL,35677,7033.0
1286,AL,35677,7398.0
1287,AL,35677,5995.0
1288,AL,35677,10663.0001
1290,AL,35739,11101.0
1291,AL,35739,21669.0
1292,AL,35739,22210.0
1293,AL,35739,21345.0
1294,AL,35739,36751.0
1295,AL,35739,22289.0001
1296,AL,35740,6262.0
1297,AL,35740,14292.0
1298,AL,35740,11759.0
1299,AL,35740,10084.0
1300,AL,35740,19496.0
1302,AL,35741,4870.0
1303,AL,35741,11881.0
1304,AL,35741,14545.0
1305,AL,35741,13860.0
1306,AL,35741,46096.0
1307,AL,35741,99351.0
1308,AL,35744,4777.0
1309,AL,35744,10268.0
1310,AL,35744,10130.0
1311,AL,35744,6935.0
1312,AL,35744,10919.0
1314,AL,35746,1614.0
1315,AL,35746,3089.0
1316,AL,35746,3662.0001
1317,AL,35746,2679.0
1318,AL,35746,3883.0001
1320,AL,35747,11054.0
1321,AL,35747,20604.0
1322,AL,35747,22871.0
1323,AL,35747,21647.0
1324,AL,35747,52689.0
1325,AL,35747,24394.0
1326,AL,35748,12766.0
1327,AL,35748,23349.0
1328,AL,35748,23049.0
1329,AL,35748,27498.0
1330,AL,35748,104171.0
1331,AL,35748,145561.0
1332,AL,35749,44229.0
1333,AL,35749,95475.0
1334,AL,35749,117992.0
1335,AL,35749,136876.0
1336,AL,35749,354685.0
1337,AL,35749,212781.0
1338,AL,35750,26781.0
1339,AL,35750,60288.0
1340,AL,35750,64011.0
1341,AL,35750,54466.0
1342,AL,35750,110602.0
1343,AL,35750,35728.0
1344,AL,35751,514.0
1345,AL,35751,2110.0
1347,AL,35751,2399.0
1350,AL,35752,5121.0
1351,AL,35752,7630.0
1352,AL,35752,6787.0
1353,AL,35752,5759.0001
1354,AL,35752,14806.0
1356,AL,35754,10773.0
1357,AL,35754,24507.0
1358,AL,35754,16815.0
1359,AL,35754,15811.0
1360,AL,35754,40863.0
1361,AL,35754,36060.0001
1362,AL,35755,1326.0
1363,AL,35755,2390.0001
1364,AL,35755,1651.0
1365,AL,35755,2475.0001
1366,AL,35755,10369.0001
1368,AL,35756,25874.0
1369,AL,35756,57213.0
1370,AL,35756,82330.0
1371,AL,35756,100919.0
1372,AL,35756,401931.0
1373,AL,35756,272281.0
1374,AL,35757,26093.0
1375,AL,35757,52735.0
1376,AL,35757,71160.0
1377,AL,35757,87272.0
1378,AL,35757,273783.0
1379,AL,35757,136390.0
1380,AL,35758,64971.0
1381,AL,35758,139476.0
1382,AL,35758,165206.0
1383,AL,35758,188866.0
1384,AL,35758,777108.0
1385,AL,35758,821673.0
1386,AL,35759,14541.0
1387,AL,35759,35109.0
1388,AL,35759,49675.0
1389,AL,35759,56479.0
1390,AL,35759,142886.0
1391,AL,35759,43619.0
1392,AL,35760,10541.0
1393,AL,35760,19336.0
1394,AL,35760,20328.0
1395,AL,35760,17180.0
1396,AL,35760,35001.0
1397,AL,35760,14718.0001
1398,AL,35761,21392.0
1399,AL,35761,47788.0
1400,AL,35761,52247.0
1401,AL,35761,52734.0
1402,AL,35761,140619.0
1403,AL,35761,77813.0
1404,AL,35763,22536.0
1405,AL,35763,45867.0
1406,AL,35763,63901.0
1407,AL,35763,90206.0
1408,AL,35763,415010.0
1409,AL,35763,494535.0
1410,AL,35764,1471.0001
1411,AL,35764,2440.0
1412,AL,35764,2135.0
1413,AL,35764,3495.0001
1416,AL,35765,7150.0
1417,AL,35765,13980.0
1418,AL,35765,13326.0
1419,AL,35765,8776.0
1420,AL,35765,20642.0
1422,AL,35768,26362.0
1423,AL,35768,46419.0
1424,AL,35768,40400.0
1425,AL,35768,33744.0
1426,AL,35768,53964.0
1427,AL,35768,37954.0
1428,AL,35769,19372.0
1429,AL,35769,36813.0
1430,AL,35769,36888.0
1431,AL,35769,36107.0
1432,AL,35769,90021.0
1433,AL,35769,117005.0
1434,AL,35771,7522.0
1435,AL,35771,13726.0
1436,AL,35771,12746.0
1437,AL,35771,11057.0
1438,AL,35771,14770.0
1439,AL,35771,6943.0001
1440,AL,35772,9468.0
1441,AL,35772,18917.0
1442,AL,35772,15130.0
1443,AL,35772,13832.0
1444,AL,35772,25049.0
1446,AL,35773,26489.0
1447,AL,35773,54518.0
1448,AL,35773,55146.0
1449,AL,35773,52348.0
1450,AL,35773,107110.0
1451,AL,35773,53813.0
1452,AL,35775,1348.0001
1453,AL,35775,4189.0
1454,AL,35775,2171.0001
1455,AL,35775,1688.0001
1456,AL,35775,4176.0001
1458,AL,35776,7148.0
1459,AL,35776,14715.0
1460,AL,35776,13782.0
1461,AL,35776,11311.0
1462,AL,35776,15671.0
1463,AL,35776,7960.0001
1464,AL,35801,32657.0
1465,AL,35801,68474.0
1466,AL,35801,85892.0
1467,AL,35801,92780.0
1468,AL,35801,312727.0
1469,AL,35801,879700.0
1470,AL,35802,42037.0
1471,AL,35802,86085.0
1472,AL,35802,93316.0
1473,AL,35802,96308.0
1474,AL,35802,333227.0
1475,AL,35802,518472.0
1476,AL,35803,45555.0
1477,AL,35803,97199.0
1478,AL,35803,124479.0
1479,AL,35803,145954.0
1480,AL,35803,454117.0
1481,AL,35803,307987.0
1482,AL,35805,64263.0
1483,AL,35805,85649.0
1484,AL,35805,37435.0
1485,AL,35805,20030.0
1486,AL,35805,21210.0
1487,AL,35805,14036.0001
1488,AL,35806,43803.0
1489,AL,35806,98001.0
1490,AL,35806,123936.0
1491,AL,35806,110241.0
1492,AL,35806,357420.0
1493,AL,35806,280114.0
1494,AL,35808,1006.0001
1495,AL,35808,2072.0001
1496,AL,35808,3423.0
1497,AL,35808,5417.0001
1498,AL,35808,21227.0
1499,AL,35808,6087.0001
1500,AL,35810,93796.0
1501,AL,35810,150598.0
1502,AL,35810,93795.0
1503,AL,35810,55313.0
1504,AL,35810,79721.0
1505,AL,35810,23289.0001
1506,AL,35811,55035.0
1507,AL,35811,105071.0
1508,AL,35811,120759.0
1509,AL,35811,120294.0
1510,AL,35811,324980.0
1511,AL,35811,167955.0
1512,AL,35816,46233.0
1513,AL,35816,59668.0
1514,AL,35816,27415.0
1515,AL,35816,14776.0
1516,AL,35816,20912.0
1517,AL,35816,17024.0001
1518,AL,35824,14063.0
1519,AL,35824,33562.0
1520,AL,35824,45185.0
1521,AL,35824,50721.0
1522,AL,35824,161498.0
1523,AL,35824,113708.0
1524,AL,35901,43669.0
1525,AL,35901,65716.0
1526,AL,35901,54736.0
1527,AL,35901,41537.0
1528,AL,35901,93575.0
1529,AL,35901,149651.0
1530,AL,35903,43618.0
1531,AL,35903,71167.0
1532,AL,35903,62157.0
1533,AL,35903,44488.0
1534,AL,35903,63435.0
1535,AL,35903,19562.0
1536,AL,35904,33065.0
1537,AL,35904,51472.0
1538,AL,35904,43210.0
1539,AL,35904,32082.0
1540,AL,35904,38967.0
1541,AL,35904,15153.0001
1542,AL,35905,12297.0
1543,AL,35905,26333.0
1544,AL,35905,26969.0
1545,AL,35905,25211.0
1546,AL,35905,40520.0
1547,AL,35905,18015.0
1548,AL,35906,20775.0
1549,AL,35906,41145.0
1550,AL,35906,39628.0
1551,AL,35906,38157.0
1552,AL,35906,71809.0
1553,AL,35906,52240.0
1554,AL,35907,14295.0
1555,AL,35907,32214.0
1556,AL,35907,41398.0
1557,AL,35907,49538.0
1558,AL,35907,91732.0
1559,AL,35907,44539.0
1560,AL,35950,50777.0
1561,AL,35950,95759.0
1562,AL,35950,67419.0
1563,AL,35950,46935.0
1564,AL,35950,72462.0
1565,AL,35950,51888.0
1566,AL,35951,31888.0
1567,AL,35951,51601.0
1568,AL,35951,39619.0
1569,AL,35951,26845.0
1570,AL,35951,39007.0
1571,AL,35951,36065.0
1572,AL,35952,14597.0
1573,AL,35952,27555.0
1574,AL,35952,25452.0
1575,AL,35952,22122.0
1576,AL,35952,28181.0
1577,AL,35952,6493.0001
1578,AL,35953,14668.0
1579,AL,35953,28982.0
1580,AL,35953,29254.0
1581,AL,35953,26639.0
1582,AL,35953,46006.0
1583,AL,35953,26540.0001
1584,AL,35954,28442.0
1585,AL,35954,46871.0
1586,AL,35954,40670.0
1587,AL,35954,30323.0
1588,AL,35954,33664.0
1589,AL,35954,15517.0001
1590,AL,35956,18576.0
1591,AL,35956,35452.0
1592,AL,35956,29973.0
1593,AL,35956,27951.0
1594,AL,35956,43281.0
1595,AL,35956,18040.0001
1596,AL,35957,35080.0
1597,AL,35957,68427.0
1598,AL,35957,49875.0
1599,AL,35957,41356.0
1600,AL,35957,60080.0
1601,AL,35957,39564.0
1602,AL,35958,5812.0
1603,AL,35958,11811.0
1604,AL,35958,11355.0
1605,AL,35958,9408.0
1606,AL,35958,20565.0
1608,AL,35959,10452.0
1609,AL,35959,16750.0
1610,AL,35959,17229.0
1611,AL,35959,15116.0
1612,AL,35959,23259.0
1613,AL,35959,13387.0001
1614,AL,35960,19662.0
1615,AL,35960,35037.0
1616,AL,35960,34153.0
1617,AL,35960,32510.0
1618,AL,35960,60762.0
1619,AL,35960,25266.0
1620,AL,35961,13442.0
1621,AL,35961,25227.0
1622,AL,35961,18809.0
1623,AL,35961,11201.0
1624,AL,35961,15385.0
1625,AL,35961,7149.0001
1626,AL,35962,16239.0
1627,AL,35962,28814.0
1628,AL,35962,21959.0
1629,AL,35962,15457.0
1630,AL,35962,16710.0
1631,AL,35962,10419.0001
1632,AL,35963,3531.0
1633,AL,35963,6498.0
1634,AL,35963,5739.0001
1635,AL,35963,4446.0
1636,AL,35963,4969.0001
1638,AL,35966,6480.0
1639,AL,35966,13856.0
1640,AL,35966,13466.0
1641,AL,35966,9576.0
1642,AL,35966,19731.0
1644,AL,35967,34450.0
1645,AL,35967,67034.0
1646,AL,35967,54551.0
1647,AL,35967,39865.0
1648,AL,35967,60058.0
1649,AL,35967,49031.0
1650,AL,35968,11748.0
1651,AL,35968,22299.0
1652,AL,35968,20699.0
1653,AL,35968,17394.0
1654,AL,35968,26995.0
1655,AL,35968,20628.0001
1656,AL,35971,10495.0
1657,AL,35971,18585.0
1658,AL,35971,14212.0
1659,AL,35971,12420.0
1660,AL,35971,26763.0
1662,AL,35972,2419.0
1663,AL,35972,4811.0
1664,AL,35972,4690.0
1665,AL,35972,3933.0001
1666,AL,35972,10127.0
1668,AL,35973,5645.0
1669,AL,35973,10449.0
1670,AL,35973,9260.0
1671,AL,35973,7477.0001
1672,AL,35973,13278.0
1674,AL,35974,4547.0
1675,AL,35974,7511.0
1676,AL,35974,6036.0
1677,AL,35974,4314.0
1678,AL,35974,6651.0001
1680,AL,35975,1807.0
1681,AL,35975,3811.0
1682,AL,35975,3463.0001
1683,AL,35975,3430.0
1684,AL,35975,4703.0001
1686,AL,35976,34153.0
1687,AL,35976,60619.0
1688,AL,35976,60112.0
1689,AL,35976,56434.0
1690,AL,35976,126825.0
1691,AL,35976,174616.0
1692,AL,35978,10783.0
1693,AL,35978,21449.0
1694,AL,35978,20049.0
1695,AL,35978,14627.0
1696,AL,35978,18624.0
1697,AL,35978,23280.0001
1698,AL,35979,2793.0
1699,AL,35979,5446.0
1700,AL,35979,4954.0
1701,AL,35979,3294.0001
1702,AL,35979,6095.0001
1704,AL,35980,11142.0
1705,AL,35980,17424.0
1706,AL,35980,15866.0
1707,AL,35980,12932.0
1708,AL,35980,18310.0
1710,AL,35981,3710.0
1711,AL,35981,8285.0
1712,AL,35981,8135.0
1713,AL,35981,5820.0
1714,AL,35981,9615.0
1716,AL,35983,7548.0
1717,AL,35983,14339.0
1718,AL,35983,12728.0
1719,AL,35983,11418.0
1720,AL,35983,19619.0
1721,AL,35983,7962.0001
1722,AL,35984,3824.0
1723,AL,35984,7326.0
1724,AL,35984,7248.0
1725,AL,35984,7556.0
1726,AL,35984,12549.0
1727,AL,35984,13821.0001
1728,AL,35986,16485.0
1729,AL,35986,32898.0
1730,AL,35986,31156.0
1731,AL,35986,26431.0
1732,AL,35986,40112.0
1733,AL,35986,18424.0
1734,AL,35987,5008.0
1735,AL,35987,9881.0
1736,AL,35987,9873.0
1737,AL,35987,7110.0
1738,AL,35987,16263.0
1740,AL,35988,3742.0
1741,AL,35988,7747.0
1742,AL,35988,6697.0
1743,AL,35988,5253.0
1744,AL,35988,6998.0001
1746,AL,35989,6964.0
1747,AL,35989,12863.0
1748,AL,35989,10861.0
1749,AL,35989,8050.0
1750,AL,35989,14547.0
1751,AL,35989,13735.0001
1752,AL,36003,4708.0
1753,AL,36003,7455.0
1754,AL,36003,6552.0
1755,AL,36003,3857.0001
1756,AL,36003,16494.0
1758,AL,36005,3445.0
1759,AL,36005,7604.0
1760,AL,36005,5616.0001
1761,AL,36005,5696.0
1762,AL,36005,10036.0001
1764,AL,36006,2554.0
1765,AL,36006,4950.0
1766,AL,36006,4533.0001
1767,AL,36006,4445.0001
1768,AL,36006,12966.0
1770,AL,36009,5407.0
1771,AL,36009,9665.0
1772,AL,36009,10491.0
1773,AL,36009,7909.0
1774,AL,36009,13635.0
1775,AL,36009,9480.0001
1776,AL,36010,13622.0
1777,AL,36010,20160.0
1778,AL,36010,14532.0
1779,AL,36010,10409.0
1780,AL,36010,23538.0
1782,AL,36013,430.0001
1783,AL,36013,1489.0001
1784,AL,36013,1338.0001
1785,AL,36013,1871.0001
1786,AL,36013,15887.0
1788,AL,36016,8059.0
1789,AL,36016,11921.0
1790,AL,36016,10203.0
1791,AL,36016,5847.0001
1792,AL,36016,12635.0
1794,AL,36017,3318.0
1795,AL,36017,4685.0
1796,AL,36017,3225.0
1797,AL,36017,2750.0001
1798,AL,36017,2977.0001
1800,AL,36020,2811.0
1801,AL,36020,6043.0
1802,AL,36020,4383.0
1803,AL,36020,3143.0001
1804,AL,36020,9935.0
1806,AL,36022,21368.0
1807,AL,36022,47020.0
1808,AL,36022,62653.0
1809,AL,36022,74462.0
1810,AL,36022,156511.0
1811,AL,36022,47672.0
1812,AL,36024,11587.0
1813,AL,36024,25327.0
1814,AL,36024,24024.0
1815,AL,36024,23676.0
1816,AL,36024,49495.0
1817,AL,36024,40385.0
1818,AL,36025,8384.0
1819,AL,36025,17572.0
1820,AL,36025,17050.0
1821,AL,36025,12986.0
1822,AL,36025,29744.0
1824,AL,36026,1459.0
1825,AL,36026,4305.0
1826,AL,36026,3987.0
1827,AL,36026,3627.0001
1828,AL,36026,9529.0
1829,AL,36026,15221.0001
1830,AL,36027,38554.0
1831,AL,36027,53708.0
1832,AL,36027,42507.0
1833,AL,36027,35658.0
1834,AL,36027,70544.0
1835,AL,36027,35461.0
1836,AL,36028,3774.0
1837,AL,36028,6579.0
1838,AL,36028,6389.0
1839,AL,36028,4815.0001
1840,AL,36028,9354.0
1842,AL,36029,1960.0
1843,AL,36029,3838.0
1844,AL,36029,2851.0001
1845,AL,36029,2769.0001
1846,AL,36029,12903.0
1848,AL,36030,1190.0001
1849,AL,36030,2371.0
1850,AL,36030,1371.0001
1851,AL,36030,2968.0001
1854,AL,36032,7913.0
1855,AL,36032,10724.0
1856,AL,36032,6427.0
1857,AL,36032,4364.0001
1858,AL,36032,9876.0
1860,AL,36033,9918.0
1861,AL,36033,14946.0
1862,AL,36033,11251.0
1863,AL,36033,8197.0
1864,AL,36033,11378.0
1865,AL,36033,8754.0001
1866,AL,36034,1627.0
1867,AL,36034,3666.0
1868,AL,36034,2598.0001
1869,AL,36034,2166.0001
1870,AL,36034,3017.0001
1872,AL,36035,4117.0
1873,AL,36035,8284.0
1874,AL,36035,7688.0
1875,AL,36035,6063.0
1876,AL,36035,11794.0
1878,AL,36036,3864.0
1879,AL,36036,8717.0
1880,AL,36036,6874.0
1881,AL,36036,5448.0001
1882,AL,36036,9052.0
1884,AL,36037,35491.0
1885,AL,36037,52654.0
1886,AL,36037,39794.0
1887,AL,36037,31415.0
1888,AL,36037,56925.0
1889,AL,36037,39927.0
1890,AL,36040,11874.0
1891,AL,36040,15857.0
1892,AL,36040,8278.0
1893,AL,36040,4263.0
1894,AL,36040,10906.0001
1896,AL,36041,2870.0
1897,AL,36041,6722.0
1898,AL,36041,5270.0001
1899,AL,36041,4575.0
1900,AL,36041,8199.0001
1902,AL,36042,2699.0
1903,AL,36042,6605.0
1904,AL,36042,5798.0
1905,AL,36042,5089.0001
1906,AL,36042,7312.0
1908,AL,36043,7194.0
1909,AL,36043,16627.0
1910,AL,36043,14056.0
1911,AL,36043,14649.0
1912,AL,36043,26704.0
1913,AL,36043,12351.0001
1914,AL,36046,2961.0
1915,AL,36046,6532.0
1916,AL,36046,4495.0001
1917,AL,36046,4271.0
1918,AL,36046,9347.0001
1920,AL,36047,3827.0
1921,AL,36047,6889.0
1922,AL,36047,3803.0
1923,AL,36047,3259.0001
1924,AL,36047,5830.0001
1926,AL,36048,3449.0
1927,AL,36048,5104.0
1928,AL,36048,4121.0001
1929,AL,36048,2544.0
1930,AL,36048,3175.0001
1932,AL,36049,12598.0
1933,AL,36049,21574.0
1934,AL,36049,19390.0
1935,AL,36049,18637.0
1936,AL,36049,22946.0
1937,AL,36049,13152.0001
1938,AL,36051,4593.0
1939,AL,36051,9741.0
1940,AL,36051,8090.0
1941,AL,36051,8299.0
1942,AL,36051,18128.0
1944,AL,36052,1442.0001
1945,AL,36052,2554.0
1946,AL,36052,2598.0001
1947,AL,36052,5167.0
1948,AL,36052,12108.0
1949,AL,36052,12241.0001
1950,AL,36053,5459.0
1951,AL,36053,8855.0
1952,AL,36053,3887.0
1953,AL,36053,2723.0001
1954,AL,36053,4443.0001
1956,AL,36054,32922.0
1957,AL,36054,66772.0
1958,AL,36054,65431.0
1959,AL,36054,50585.0
1960,AL,36054,106325.0
1961,AL,36054,42993.0
1962,AL,36064,15578.0
1963,AL,36064,34386.0
1964,AL,36064,47097.0
1965,AL,36064,54515.0
1966,AL,36064,202162.0
1967,AL,36064,230445.0
1968,AL,36066,35670.0
1969,AL,36066,81489.0
1970,AL,36066,93058.0
1971,AL,36066,98118.0
1972,AL,36066,220845.0
1973,AL,36066,80921.0
1974,AL,36067,55195.0
1975,AL,36067,100680.0
1976,AL,36067,96654.0
1977,AL,36067,92514.0
1978,AL,36067,214510.0
1979,AL,36067,102949.0
1980,AL,36069,4293.0
1981,AL,36069,8351.0
1982,AL,36069,6285.0
1983,AL,36069,5756.0001
1984,AL,36069,14144.0
1986,AL,36071,2036.0
1987,AL,36071,4086.0
1988,AL,36071,1994.0001
1989,AL,36071,3667.0001
1992,AL,36075,5302.0
1993,AL,36075,9256.0
1994,AL,36075,5876.0001
1995,AL,36075,3607.0001
1996,AL,36075,12427.0
1998,AL,36078,29003.0
1999,AL,36078,54262.0
2000,AL,36078,51821.0
2001,AL,36078,46154.0
2002,AL,36078,77850.0
2003,AL,36078,56015.0
2004,AL,36079,21590.0
2005,AL,36079,34512.0
2006,AL,36079,34193.0
2007,AL,36079,26283.0
2008,AL,36079,59142.0
2009,AL,36079,25735.0
2010,AL,36080,4115.0
2011,AL,36080,9250.0
2012,AL,36080,11095.0
2013,AL,36080,9571.0
2014,AL,36080,24078.0
2015,AL,36080,18938.0001
2016,AL,36081,36943.0
2017,AL,36081,48162.0
2018,AL,36081,38447.0
2019,AL,36081,29520.0
2020,AL,36081,67639.0
2021,AL,36081,69962.0
2022,AL,36083,23998.0
2023,AL,36083,37280.0
2024,AL,36083,21333.0
2025,AL,36083,12093.0
2026,AL,36083,21363.0
2028,AL,36088,7980.0
2029,AL,36088,8865.0
2030,AL,36088,5446.0
2031,AL,36088,3273.0001
2032,AL,36088,2930.0001
2034,AL,36089,22147.0
2035,AL,36089,32440.0
2036,AL,36089,17994.0
2037,AL,36089,8120.0
2038,AL,36089,12227.0
2039,AL,36089,7334.0001
2040,AL,36091,7774.0
2041,AL,36091,15163.0
2042,AL,36091,11758.0
2043,AL,36091,11411.0
2044,AL,36091,19324.0
2045,AL,36091,7851.0001
2046,AL,36092,43901.0
2047,AL,36092,88405.0
2048,AL,36092,85210.0
2049,AL,36092,71395.0
2050,AL,36092,133532.0
2051,AL,36092,65375.0
2052,AL,36093,15878.0
2053,AL,36093,36800.0
2054,AL,36093,51670.0
2055,AL,36093,64091.0
2056,AL,36093,174349.0
2057,AL,36093,86920.0
2058,AL,36104,20197.0
2059,AL,36104,22120.0
2060,AL,36104,13570.0
2061,AL,36104,9683.0
2062,AL,36104,20606.0
2063,AL,36104,28920.0
2064,AL,36105,33222.0
2065,AL,36105,40658.0
2066,AL,36105,23022.0
2067,AL,36105,13489.0
2068,AL,36105,32019.0
2069,AL,36105,8450.0001
2070,AL,36106,30943.0
2071,AL,36106,62400.0
2072,AL,36106,61190.0
2073,AL,36106,49486.0
2074,AL,36106,115992.0
2075,AL,36106,186157.0
2076,AL,36107,23213.0
2077,AL,36107,30301.0
2078,AL,36107,16313.0
2079,AL,36107,7713.0
2080,AL,36107,12425.0
2082,AL,36108,57152.0
2083,AL,36108,75079.0
2084,AL,36108,36611.0
2085,AL,36108,17269.0
2086,AL,36108,22863.0
2087,AL,36108,7241.0001
2088,AL,36109,54201.0
2089,AL,36109,119591.0
2090,AL,36109,110724.0
2091,AL,36109,83237.0
2092,AL,36109,142502.0
2093,AL,36109,55835.0
2094,AL,36110,38285.0
2095,AL,36110,47092.0
2096,AL,36110,20366.0
2097,AL,36110,8352.0001
2098,AL,36110,18206.0
2100,AL,36111,33373.0
2101,AL,36111,54530.0
2102,AL,36111,36848.0
2103,AL,36111,27442.0
2104,AL,36111,69646.0
2105,AL,36111,199853.0
2106,AL,36113,1591.0001
2107,AL,36113,2139.0001
2108,AL,36113,1374.0
2109,AL,36113,3625.0001
2110,AL,36113,13727.0
2112,AL,36115,995.0001
2113,AL,36115,3026.0
2114,AL,36115,3715.0
2115,AL,36115,2198.0001
2116,AL,36115,3268.0001
2118,AL,36116,121879.0
2119,AL,36116,196639.0
2120,AL,36116,141566.0
2121,AL,36116,87332.0
2122,AL,36116,156019.0
2123,AL,36116,119805.0
2124,AL,36117,96353.0
2125,AL,36117,221701.0
2126,AL,36117,216391.0
2127,AL,36117,190102.0
2128,AL,36117,432180.0
2129,AL,36117,613266.0
2130,AL,36201,44933.0
2131,AL,36201,66937.0
2132,AL,36201,44105.0
2133,AL,36201,23650.0
2134,AL,36201,32712.0
2136,AL,36203,38539.0
2137,AL,36203,85334.0
2138,AL,36203,86571.0
2139,AL,36203,71770.0
2140,AL,36203,126111.0
2141,AL,36203,59331.0
2142,AL,36205,1559.0001
2143,AL,36205,2817.0
2144,AL,36205,2054.0001
2145,AL,36205,2156.0001
2146,AL,36205,7814.0001
2148,AL,36206,26956.0
2149,AL,36206,51649.0
2150,AL,36206,43641.0
2151,AL,36206,28562.0
2152,AL,36206,31932.0
2153,AL,36206,9199.0001
2154,AL,36207,38754.0
2155,AL,36207,78896.0
2156,AL,36207,80182.0
2157,AL,36207,67372.0
2158,AL,36207,139966.0
2159,AL,36207,166434.0
2160,AL,36250,8304.0
2161,AL,36250,20895.0
2162,AL,36250,25941.0
2163,AL,36250,20390.0
2164,AL,36250,32893.0
2165,AL,36250,10393.0001
2166,AL,36251,9914.0
2167,AL,36251,23476.0
2168,AL,36251,19469.0
2169,AL,36251,13977.0
2170,AL,36251,22187.0
2171,AL,36251,10900.0001
2172,AL,36255,1708.0
2173,AL,36255,3634.0
2174,AL,36255,3990.0001
2175,AL,36255,3271.0
2176,AL,36255,25343.0001
2178,AL,36256,2710.0
2179,AL,36256,7003.0
2180,AL,36256,6435.0
2181,AL,36256,5234.0
2182,AL,36256,10625.0
2184,AL,36258,3544.0
2185,AL,36258,5553.0
2186,AL,36258,6693.0
2187,AL,36258,4421.0001
2188,AL,36258,12971.0
2190,AL,36260,8529.0
2191,AL,36260,20056.0
2192,AL,36260,17127.0
2193,AL,36260,13938.0
2194,AL,36260,19411.0
2196,AL,36262,2822.0
2197,AL,36262,5475.0
2198,AL,36262,4776.0001
2199,AL,36262,3754.0
2200,AL,36262,7140.0001
2202,AL,36263,772.0001
2203,AL,36263,2271.0
2204,AL,36263,3428.0001
2206,AL,36263,4421.0001
