state,zip_code,total_income
AL,35972,4690
AL,35972,3933
AL,35972,10127
AL,35973,5645
AL,35973,10449
AL,35973,9260
AL,35973,7477
AL,35973,13278
AL,35974,4547
AL,35974,7511
AL,35974,6036
AL,35974,4314
AL,35974,6651
AL,35975,1807
AL,35975,3811
AL,35975,3463
AL,35975,3430
AL,35975,4703
AL,35976,34153
AL,35976,60619
AL,35976,60112
AL,35976,56434
AL,35976,126825
AL,35976,174616
AL,35978,10783
AL,35978,21449
AL,35978,20049
AL,35978,14627
AL,35978,18624
AL,35978,23280
AL,35979,2793
AL,35979,5446
AL,35979,4954
AL,35979,3294
AL,35979,6095
AL,35980,11142
AL,35980,17424
AL,35980,15866
AL,35980,12932
AL,35980,18310
AL,35981,3710
AL,35981,8285
AL,35981,8135
AL,35981,5820
AL,35981,9615
AL,35983,7548
AL,35983,14339
AL,35983,12728
AL,35983,11418
AL,35983,19619
AL,35983,7962
AL,35984,3824
AL,35984,7326
AL,35984,7248
AL,35984,7556
AL,35984,12549
AL,35984,13821
AL,35986,16485
AL,35986,32898
AL,35986,31156
AL,35986,26431
AL,35986,40112
AL,35986,18424
AL,35987,5008
AL,35987,9881
AL,35987,9873
AL,35987,7110
AL,35987,16263
AL,35988,3742
AL,35988,7747
AL,35988,6697
AL,35988,5253
AL,35988,6998
AL,35989,6964
AL,35989,12863
AL,35989,10861
AL,35989,8050
AL,35989,14547
AL,35989,13735
AL,36003,4708
AL,36003,7455
AL,36003,6552
AL,36003,3857
AL,36003,16494
AL,36005,3445
AL,36005,7604
AL,36005,5616
AL,36005,5696
AL,36005,10036
AL,36006,2554
AL,36006,4950
AL,36006,4533
AL,36006,4445
AL,36006,12966
AL,36009,5407
AL,36009,9665
AL,36009,10491
AL,36009,7909
AL,36009,13635
AL,36009,9480
AL,36010,13622
AL,36010,20160
AL,36010,14532
AL,36010,10409
AL,36010,23538
AL,36013,430
AL,36013,1489
AL,36013,1338
AL,36013,1871
AL,36013,15887
AL,36016,8059
AL,36016,11921
AL,36016,10203
AL,36016,5847
AL,36016,12635
AL,36017,3318
AL,36017,4685
AL,36017,3225
AL,36017,2750
AL,36017,2977
AL,36020,2811
AL,36020,6043
AL,36020,4383
AL,36020,3143
AL,36020,9935
AL,36022,21368
AL,36022,47020
AL,36022,62653
AL,36022,74462
AL,36022,156511
AL,36022,47672
AL,36024,11587
AL,36024,25327
AL,36024,24024
AL,36024,23676
AL,36024,49495
AL,36024,40385
AL,36025,8384
AL,36025,17572
AL,36025,17050
AL,36025,12986
AL,36025,29744
AL,36026,1459
AL,36026,4305
AL,36026,3987
AL,36026,3627
AL,36026,9529
AL,36026,15221
AL,36027,38554
AL,36027,53708
AL,36027,42507
AL,36027,35658
AL,36027,70544
AL,36027,35461
AL,36028,3774
AL,36028,6579
AL,36028,6389
AL,36028,4815
AL,36028,9354
AL,36029,1960
AL,36029,3838
AL,36029,2851
AL,36029,2769
AL,36029,12903
AL,36030,1190
AL,36030,2371
AL,36030,1371
AL,36030,2968
AL,36032,7913
AL,36032,10724
AL,36032,6427
AL,36032,4364
AL,36032,9876
AL,36033,9918
AL,36033,14946
AL,36033,11251
AL,36033,8197
AL,36033,11378
AL,36033,8754
AL,36034,1627
AL,36034,3666
AL,36034,2598
AL,36034,2166
AL,36034,3017
AL,36035,4117
AL,36035,8284
AL,36035,7688
AL,36035,6063
AL,36035,11794
AL,36036,3864
AL,36036,8717
AL,36036,6874
AL,36036,5448
AL,36036,9052
AL,36037,35491
AL,36037,52654
AL,36037,39794
AL,36037,31415
AL,36037,56925
AL,36037,39927
AL,36040,11874
AL,36040,15857
AL,36040,8278
AL,36040,4263
AL,36040,10906
AL,36041,2870
AL,36041,6722
AL,36041,5270
AL,36041,4575
AL,36041,8199
AL,36042,2699
AL,36042,6605
AL,36042,5798
AL,36042,5089
AL,36042,7312
AL,36043,7194
AL,36043,16627
AL,36043,14056
AL,36043,14649
AL,36043,26704
AL,36043,12351
AL,36046,2961
AL,36046,6532
AL,36046,4495
AL,36046,4271
AL,36046,9347
AL,36047,3827
AL,36047,6889
AL,36047,3803
AL,36047,3259
AL,36047,5830
AL,36048,3449
AL,36048,5104
AL,36048,4121
AL,36048,2544
AL,36048,3175
AL,36049,12598
AL,36049,21574
AL,36049,19390
AL,36049,18637
AL,36049,22946
AL,36049,13152
AL,36051,4593
AL,36051,9741
AL,36051,8090
AL,36051,8299
AL,36051,18128
AL,36052,1442
AL,36052,2554
AL,36052,2598
AL,36052,5167
AL,36052,12108
AL,36052,12241
AL,36053,5459
AL,36053,8855
AL,36053,3887
AL,36053,2723
AL,36053,4443
AL,36054,32922
AL,36054,66772
AL,36054,65431
AL,36054,50585
AL,36054,106325
AL,36054,42993
AL,36064,15578
AL,36064,34386
AL,36064,47097
AL,36064,54515
AL,36064,202162
AL,36064,230445
AL,36066,35670
AL,36066,81489
AL,36066,93058
AL,36066,98118
AL,36066,220845
AL,36066,80921
AL,36067,55195
AL,36067,100680
AL,36067,96654
AL,36067,92514
AL,36067,214510
AL,36067,102949
AL,36069,4293
AL,36069,8351
AL,36069,6285
AL,36069,5756
AL,36069,14144
AL,36071,2036
AL,36071,4086
AL,36071,1994
AL,36071,3667
AL,36075,5302
AL,36075,9256
AL,36075,5876
AL,36075,3607
AL,36075,12427
AL,36078,29003
AL,36078,54262
AL,36078,51821
AL,36078,46154
AL,36078,77850
AL,36078,56015
AL,36079,21590
AL,36079,34512
AL,36079,34193
AL,36079,26283
AL,36079,59142
AL,36079,25735
AL,36080,4115
AL,36080,9250
AL,36080,11095
AL,36080,9571
AL,36080,24078
AL,36080,18938
AL,36081,36943
AL,36081,48162
AL,36081,38447
AL,36081,29520
AL,36081,67639
AL,36081,69962
AL,36083,23998
AL,36083,37280
AL,36083,21333
AL,36083,12093
AL,36083,21363
AL,36088,7980
AL,36088,8865
AL,36088,5446
AL,36088,3273
AL,36088,2930
AL,36089,22147
AL,36089,32440
AL,36089,17994
AL,36089,8120
AL,36089,12227
AL,36089,7334
AL,36091,7774
AL,36091,15163
AL,36091,11758
AL,36091,11411
AL,36091,19324
AL,36091,7851
AL,36092,43901
AL,36092,88405
AL,36092,85210
AL,36092,71395
AL,36092,133532
AL,36092,65375
AL,36093,15878
AL,36093,36800
AL,36093,51670
AL,36093,64091
AL,36093,174349
AL,36093,86920
AL,36104,20197
AL,36104,22120
AL,36104,13570
AL,36104,9683
AL,36104,20606
AL,36104,28920
AL,36105,33222
AL,36105,40658
AL,36105,23022
AL,36105,13489
AL,36105,32019
AL,36105,8450
AL,36106,30943
AL,36106,62400
AL,36106,61190
AL,36106,49486
AL,36106,115992
AL,36106,186157
AL,36107,23213
AL,36107,30301
AL,36107,16313
AL,36107,7713
AL,36107,12425
AL,36108,57152
AL,36108,75079
AL,36108,36611
AL,36108,17269
AL,36108,22863
AL,36108,7241
AL,36109,54201
AL,36109,119591
AL,36109,110724
AL,36109,83237
AL,36109,142502
AL,36109,55835
AL,36110,38285
AL,36110,47092
AL,36110,20366
AL,36110,8352
AL,36110,18206
AL,36111,33373
AL,36111,54530
AL,36111,36848
AL,36111,27442
AL,36111,69646
AL,36111,199853
AL,36113,1591
AL,36113,2139
AL,36113,1374
AL,36113,3625
AL,36113,13727
AL,36115,995
AL,36115,3026
AL,36115,3715
AL,36115,2198
AL,36115,3268
AL,36116,121879
AL,36116,196639
AL,36116,141566
AL,36116,87332
AL,36116,156019
AL,36116,119805
AL,36117,96353
AL,36117,221701
AL,36117,216391
AL,36117,190102
AL,36117,432180
AL,36117,613266
AL,36201,44933
AL,36201,66937
AL,36201,44105
AL,36201,23650
AL,36201,32712
AL,36203,38539
AL,36203,85334
AL,36203,86571
AL,36203,71770
AL,36203,126111
AL,36203,59331
AL,36205,1559
AL,36205,2817
AL,36205,2054
AL,36205,2156
AL,36205,7814
AL,36206,26956
AL,36206,51649
AL,36206,43641
AL,36206,28562
AL,36206,31932
AL,36206,9199
AL,36207,38754
AL,36207,78896
AL,36207,80182
AL,36207,67372
AL,36207,139966
AL,36207,166434
AL,36250,8304
AL,36250,20895
AL,36250,25941
AL,36250,20390
AL,36250,32893
AL,36250,10393
AL,36251,9914
AL,36251,23476
AL,36251,19469
AL,36251,13977
AL,36251,22187
AL,36251,10900
AL,36255,1708
AL,36255,3634
AL,36255,3990
AL,36255,3271
AL,36255,25343
AL,36256,2710
AL,36256,7003
AL,36256,6435
AL,36256,5234
AL,36256,10625
AL,36258,3544
AL,36258,5553
AL,36258,6693
AL,36258,4421
AL,36258,12971
AL,36260,8529
AL,36260,20056
AL,36260,17127
AL,36260,13938
AL,36260,19411
AL,36262,2822
AL,36262,5475
AL,36262,4776
AL,36262,3754
AL,36262,7140
AL,36263,772
AL,36263,2271
AL,36263,3428
AL,36263,4421
AL,36264,16118
AL,36264,34063
AL,36264,34222
AL,36264,30953
AL,36264,43691
AL,36264,27896
AL,36265,39007
AL,36265,67134
AL,36265,69897
AL,36265,70139
AL,36265,114179
AL,36265,39904
AL,36266,11881
AL,36266,23741
AL,36266,19505
AL,36266,12745
AL,36266,27807
AL,36266,12393
AL,36268,11585
AL,36268,25904
AL,36268,21368
AL,36268,17690
AL,36268,25895
AL,36268,12016
AL,36269,2263
AL,36269,5079
AL,36269,4076
AL,36269,4178
AL,36269,7060
AL,36271,11478
AL,36271,24240
AL,36271,26234
AL,36271,22948
AL,36271,33473
AL,36271,15743
AL,36272,25555
AL,36272,47340
AL,36272,42031
AL,36272,37464
AL,36272,49727
AL,36272,15413
AL,36273,4407
AL,36273,10265
AL,36273,11312
AL,36273,10455
AL,36273,23597
AL,36274,27633
AL,36274,46165
AL,36274,33170
AL,36274,24042
AL,36274,37295
AL,36274,15054
AL,36276,4502
AL,36276,8865
AL,36276,7283
AL,36276,5005
AL,36276,13322
AL,36277,10747
AL,36277,26760
AL,36277,26437
AL,36277,20941
AL,36277,29125
AL,36278,9531
AL,36278,18809
AL,36278,15450
AL,36278,15007
AL,36278,36645
AL,36278,35953
AL,36279,5136
AL,36279,10822
AL,36279,10219
AL,36279,9987
AL,36279,15862
AL,36280,7051
AL,36280,14795
AL,36280,15367
AL,36280,13175
AL,36280,21573
AL,36280,5350
AL,36301,92866
AL,36301,148363
AL,36301,117301
AL,36301,97814
AL,36301,196584
AL,36301,139027
AL,36303,77596
AL,36303,111162
AL,36303,83272
AL,36303,74953
AL,36303,183669
AL,36303,270202
AL,36305,25804
AL,36305,58737
AL,36305,63547
AL,36305,61552
AL,36305,162901
AL,36305,271713
AL,36310,14985
AL,36310,24058
AL,36310,20652
AL,36310,13618
AL,36310,28060
AL,36310,18897
AL,36311,5365
AL,36311,9900
AL,36311,9165
AL,36311,8557
AL,36311,20254
AL,36312,12529
AL,36312,24110
AL,36312,20545
AL,36312,20538
AL,36312,40207
AL,36312,12246
AL,36314,1099
AL,36314,2700
AL,36314,3244
AL,36314,4437
AL,36316,3254
AL,36316,7134
AL,36316,7457
AL,36316,6893
AL,36316,18463
AL,36317,949
AL,36317,1460
AL,36317,1802
AL,36317,4071
AL,36318,2421
AL,36318,4543
AL,36318,4689
AL,36318,3911
AL,36318,10531
AL,36319,4351
AL,36319,8139
AL,36319,7537
AL,36319,8204
AL,36319,18929
AL,36320,8305
AL,36320,14089
AL,36320,11095
AL,36320,9178
AL,36320,17471
AL,36321,3965
AL,36321,7811
AL,36321,7765
AL,36321,6374
AL,36321,12067
AL,36322,20613
AL,36322,32525
AL,36322,27513
AL,36322,28745
AL,36322,38832
AL,36322,12376
AL,36323,16832
AL,36323,30072
AL,36323,24261
AL,36323,21531
AL,36323,34156
AL,36323,13475
AL,36330,71986
AL,36330,134381
AL,36330,132844
AL,36330,139995
AL,36330,331863
AL,36330,156832
AL,36340,11986
AL,36340,19373
AL,36340,15278
AL,36340,13127
AL,36340,22445
AL,36340,9136
AL,36343,3558
AL,36343,5922
AL,36343,4206
AL,36343,2986
AL,36343,8402
AL,36344,11783
AL,36344,19121
AL,36344,18826
AL,36344,17664
AL,36344,27150
AL,36344,8641
AL,36345,17492
AL,36345,31868
AL,36345,31158
AL,36345,32199
AL,36345,76954
AL,36345,41739
AL,36346,2952
AL,36346,5316
AL,36346,4833
AL,36346,5099
AL,36346,12055
AL,36350,17763
AL,36350,28300
AL,36350,27103
AL,36350,23217
AL,36350,43946
AL,36350,34261
AL,36351,6949
AL,36351,12923
AL,36351,14154
AL,36351,15644
AL,36351,29658
AL,36351,10610
AL,36352,10505
AL,36352,17731
AL,36352,19478
AL,36352,20767
AL,36352,42712
AL,36352,29301
AL,36353,4397
AL,36353,8114
AL,36353,6326
AL,36353,6309
AL,36353,14452
AL,36360,45943
AL,36360,68862
AL,36360,66042
AL,36360,62757
AL,36360,104268
AL,36360,37708
AL,36362,2977
AL,36362,20409
AL,36362,18906
AL,36362,10388
AL,36362,21061
AL,36370,1868
AL,36370,3787
AL,36370,3319
AL,36370,2747
AL,36370,5151
AL,36373,1513
AL,36373,2072
AL,36373,1354
AL,36373,3536
AL,36374,2243
AL,36374,4131
AL,36374,4742
AL,36374,4525
AL,36374,10059
AL,36375,15279
AL,36375,29019
AL,36375,22670
AL,36375,24046
AL,36375,35496
AL,36375,11516
AL,36376,5272
AL,36376,8799
AL,36376,6645
AL,36376,6510
AL,36376,13762
AL,36401,18593
AL,36401,26862
AL,36401,20012
AL,36401,14478
AL,36401,21356
AL,36401,14158
AL,36420,24866
AL,36420,43425
AL,36420,36879
AL,36420,29860
AL,36420,58851
AL,36420,50356
AL,36421,18094
AL,36421,30996
AL,36421,29774
AL,36421,28570
AL,36421,66017
AL,36421,61331
AL,36425,2159
AL,36425,2788
AL,36425,2603
AL,36425,2642
AL,36426,30855
AL,36426,52490
AL,36426,49386
AL,36426,41222
AL,36426,76368
AL,36426,25894
AL,36432,5713
AL,36432,9790
AL,36432,7875
AL,36432,5912
AL,36432,6938
AL,36435,1404
AL,36435,1833
AL,36435,2602
AL,36436,932
AL,36436,1839
AL,36436,1902
AL,36436,3280
AL,36441,7561
AL,36441,13450
AL,36441,12821
AL,36441,12043
AL,36441,24806
AL,36442,6806
AL,36442,11061
AL,36442,9688
AL,36442,7194
AL,36442,13641
AL,36444,1002
AL,36444,2695
AL,36444,2028
AL,36444,3462
AL,36445,8976
AL,36445,14860
AL,36445,13563
AL,36445,12177
AL,36445,20262
AL,36451,9990
AL,36451,15759
AL,36451,18602
AL,36451,14525
AL,36451,27960
AL,36451,14883
AL,36453,4554
AL,36453,8742
AL,36453,7581
AL,36453,7795
AL,36453,17650
AL,36456,3494
AL,36456,6572
AL,36456,7114
AL,36456,5518
AL,36456,7199
AL,36460,21178
AL,36460,29187
AL,36460,24478
AL,36460,23651
AL,36460,47575
AL,36460,36640
AL,36467,22296
AL,36467,32733
AL,36467,29303
AL,36467,24304
AL,36467,43982
AL,36467,20141
AL,36471,2216
AL,36471,4495
AL,36471,2407
AL,36471,1839
AL,36471,3741
AL,36474,5854
AL,36474,10940
AL,36474,9565
AL,36474,8274
AL,36474,18065
AL,36475,3923
AL,36475,7791
AL,36475,5438
AL,36475,4292
AL,36475,10596
AL,36477,10442
AL,36477,16824
AL,36477,15056
AL,36477,10415
AL,36477,17199
AL,36477,14381
AL,36480,3326
AL,36480,6702
AL,36480,6341
AL,36480,6951
AL,36480,12493
AL,36482,2747
AL,36482,3944
AL,36482,2705
AL,36482,3061
AL,36483,822
AL,36483,1412
AL,36483,1429
AL,36483,2998
AL,36502,39387
AL,36502,61273
AL,36502,48771
AL,36502,38152
AL,36502,60036
AL,36502,23378
AL,36505,2678
AL,36505,5791
AL,36505,7246
AL,36505,6052
AL,36505,16086
AL,36507,44311
AL,36507,77351
AL,36507,65898
AL,36507,63936
AL,36507,116187
AL,36507,55579
AL,36509,6224
AL,36509,6986
AL,36509,4336
AL,36509,3711
AL,36509,8500
AL,36511,2142
AL,36511,3908
AL,36511,2590
AL,36511,1702
AL,36511,4254
AL,36518,4094
AL,36518,7519
AL,36518,9865
AL,36518,10351
AL,36518,23342
AL,36518,11323
AL,36521,9588
AL,36521,16653
AL,36521,19920
AL,36521,19270
AL,36521,37404
AL,36521,7040
AL,36522,15234
AL,36522,23074
AL,36522,26110
AL,36522,22017
AL,36522,39575
AL,36522,12181
AL,36523,6219
AL,36523,7833
AL,36523,7808
AL,36523,7917
AL,36523,13856
AL,36523,10243
AL,36524,2158
AL,36524,3925
AL,36524,3510
AL,36524,3518
AL,36524,5413
AL,36525,3363
AL,36525,6732
AL,36525,8945
AL,36525,8676
AL,36525,17970
AL,36526,59279
AL,36526,131876
AL,36526,148683
AL,36526,158532
AL,36526,427431
AL,36526,311996
AL,36527,21111
AL,36527,44268
AL,36527,63311
AL,36527,72550
AL,36527,272290
AL,36527,300083
AL,36528,3129
AL,36528,5687
AL,36528,8387
AL,36528,9384
AL,36528,22771
AL,36528,20615
AL,36529,988
AL,36529,1650
AL,36529,1951
AL,36529,1913
AL,36529,5079
AL,36530,16922
AL,36530,33076
AL,36530,29587
AL,36530,28950
AL,36530,49249
AL,36530,69614
AL,36532,53871
AL,36532,100711
AL,36532,123769
AL,36532,139225
AL,36532,434668
AL,36532,666102
AL,36535,79808
AL,36535,149515
AL,36535,135385
AL,36535,108987
AL,36535,179441
AL,36535,86777
AL,36538,919
AL,36538,2156
AL,36538,2449
AL,36539,978
AL,36539,2596
AL,36539,3420
AL,36539,2396
AL,36539,5297
AL,36540,3176
AL,36540,3420
AL,36540,2585
AL,36540,3976
AL,36541,31642
AL,36541,55241
AL,36541,55058
AL,36541,48029
AL,36541,94143
AL,36541,45785
AL,36542,33749
AL,36542,63723
AL,36542,61197
AL,36542,61245
AL,36542,148301
AL,36542,124724
AL,36544,26850
AL,36544,44000
AL,36544,40844
AL,36544,32713
AL,36544,47395
AL,36544,13468
AL,36545,19461
AL,36545,30266
AL,36545,29698
AL,36545,28910
AL,36545,52631
AL,36545,27590
AL,36548,2024
AL,36548,3582
AL,36548,3813
AL,36548,3794
AL,36548,14910
AL,36549,10555
AL,36549,23438
AL,36549,25237
AL,36549,20136
AL,36549,42440
AL,36549,21496
AL,36551,20086
AL,36551,41315
AL,36551,42028
AL,36551,36645
AL,36551,68434
AL,36551,28818
AL,36553,8038
AL,36553,11448
AL,36553,9892
AL,36553,7204
AL,36553,21074
AL,36555,2525
AL,36555,4861
AL,36555,5324
AL,36555,4931
AL,36555,14498
AL,36555,28485
AL,36558,5831
AL,36558,11232
AL,36558,12898
AL,36558,13618
AL,36558,28844
AL,36560,9053
AL,36560,11773
AL,36560,9852
AL,36560,7139
AL,36560,9721
AL,36561,16114
AL,36561,34279
AL,36561,35684
AL,36561,35060
AL,36561,115699
AL,36561,258117
AL,36562,3602
AL,36562,7056
AL,36562,7492
AL,36562,6413
AL,36562,10959
AL,36567,30385
AL,36567,60477
AL,36567,56221
AL,36567,47408
AL,36567,73420
AL,36567,39229
AL,36569,1419
AL,36569,2774
AL,36569,3447
AL,36569,3185
AL,36569,8498
AL,36571,31848
AL,36571,62241
AL,36571,65378
AL,36571,69930
AL,36571,158207
AL,36571,61782
AL,36572,11651
AL,36572,23917
AL,36572,30841
AL,36572,35961
AL,36572,74107
AL,36572,18225
AL,36574,3080
AL,36574,4698
AL,36574,5564
AL,36574,4973
AL,36574,16153
AL,36575,40322
AL,36575,82866
AL,36575,97310
AL,36575,91790
AL,36575,133796
AL,36575,41308
AL,36576,10861
AL,36576,21272
AL,36576,19603
AL,36576,20060
AL,36576,31192
AL,36576,14896
AL,36578,3898
AL,36578,6963
AL,36578,8617
AL,36578,9104
AL,36578,24117
AL,36579,3641
AL,36579,6943
AL,36579,6012
AL,36579,6051
AL,36579,15158
AL,36580,15302
AL,36580,30607
AL,36580,24516
AL,36580,19575
AL,36580,30466
AL,36580,17879
AL,36582,57706
AL,36582,92312
AL,36582,87972
AL,36582,73551
AL,36582,137765
AL,36582,158767
AL,36583,704
AL,36583,2029
AL,36583,2810
AL,36583,2853
AL,36583,6267
AL,36584,1196
AL,36584,2066
AL,36584,3141
AL,36584,2658
AL,36584,4535
AL,36585,1416
AL,36585,2934
AL,36585,4350
AL,36585,3802
AL,36585,8114
AL,36587,21986
AL,36587,38470
AL,36587,38788
AL,36587,35824
AL,36587,54162
AL,36587,24017
AL,36602,2075
AL,36602,4593
AL,36602,4745
AL,36602,3850
AL,36602,11003
AL,36602,12318
AL,36603,23158
AL,36603,21988
AL,36603,10947
AL,36603,7041
AL,36603,9557
AL,36604,21571
AL,36604,33432
AL,36604,30404
AL,36604,25539
AL,36604,64705
AL,36604,66042
AL,36605,89159
AL,36605,94089
AL,36605,59615
AL,36605,39152
AL,36605,47994
AL,36605,56898
AL,36606,58384
AL,36606,79794
AL,36606,53255
AL,36606,40592
AL,36606,71039
AL,36606,48480
AL,36607,17643
AL,36607,23487
AL,36607,17388
AL,36607,11859
AL,36607,26559
AL,36607,66067
AL,36608,84523
AL,36608,139681
AL,36608,116286
AL,36608,95805
AL,36608,233320
AL,36608,610010
AL,36609,64798
AL,36609,103342
AL,36609,82445
AL,36609,63273
AL,36609,120099
AL,36609,83635
AL,36610,38168
AL,36610,32998
AL,36610,13397
AL,36610,4970
AL,36610,5351
AL,36611,18156
AL,36611,26425
AL,36611,17243
AL,36611,10010
AL,36611,10698
AL,36612,15248
AL,36612,13839
AL,36612,5322
AL,36612,3502
AL,36612,2838
AL,36613,31145
AL,36613,49436
AL,36613,38371
AL,36613,27012
AL,36613,37846
AL,36613,7237
AL,36617,42476
AL,36617,49146
AL,36617,25748
AL,36617,13945
AL,36617,11251
AL,36618,49560
AL,36618,83443
AL,36618,63960
AL,36618,46003
AL,36618,64072
AL,36618,16993
AL,36619,32910
AL,36619,57449
AL,36619,55873
AL,36619,50447
AL,36619,106014
AL,36619,86086
AL,36693,41253
AL,36693,81985
AL,36693,80717
AL,36693,67887
AL,36693,145656
AL,36693,123235
AL,36695,90753
AL,36695,190515
AL,36695,206957
AL,36695,212765
AL,36695,497626
AL,36695,329815
AL,36701,58090
AL,36701,75013
AL,36701,57666
AL,36701,41366
AL,36701,75788
AL,36701,53781
AL,36703,32483
AL,36703,37564
AL,36703,22917
AL,36703,16779
AL,36703,20600
AL,36703,5799
AL,36720,2819
AL,36720,3360
AL,36720,2314
AL,36722,1019
AL,36722,1346
AL,36722,2731
AL,36726,12012
AL,36726,15702
AL,36726,9432
AL,36726,9955
AL,36726,22534
AL,36726,13088
AL,36728,1764
AL,36728,2678
AL,36728,1508
AL,36728,3617
AL,36732,19823
AL,36732,31159
AL,36732,24238
AL,36732,21942
AL,36732,53765
AL,36732,37210
AL,36736,3015
AL,36736,5151
AL,36736,3054
AL,36736,3796
AL,36736,4546
AL,36738,2618
AL,36738,3880
AL,36738,2803
AL,36738,5066
AL,36740,3400
AL,36740,4542
AL,36740,2599
AL,36740,1817
AL,36740,4231
AL,36742,5011
AL,36742,8301
AL,36742,6818
AL,36742,6973
AL,36742,15789
AL,36742,7064
AL,36744,17013
AL,36744,26941
AL,36744,18280
AL,36744,11625
AL,36744,19864
AL,36744,6555
AL,36748,7258
AL,36748,10489
AL,36748,11354
AL,36748,9399
AL,36748,24719
AL,36749,2174
AL,36749,3935
AL,36749,2762
AL,36749,1799
AL,36749,4081
AL,36750,6371
AL,36750,11334
AL,36750,11953
AL,36750,9731
AL,36750,22066
AL,36751,2178
AL,36751,3983
AL,36751,3475
AL,36752,2990
AL,36752,7116
AL,36752,6099
AL,36752,3824
AL,36752,16711
AL,36754,716
AL,36754,1160
AL,36754,2002
AL,36756,13818
AL,36756,20520
AL,36756,14185
AL,36756,10394
AL,36756,17772
AL,36758,2602
AL,36758,4717
AL,36758,4217
AL,36758,4917
AL,36758,8302
AL,36759,4496
AL,36759,5208
AL,36759,3802
AL,36759,2373
AL,36759,5203
AL,36761,2852
AL,36761,3920
AL,36761,2434
AL,36761,1982
AL,36761,4179
AL,36765,3149
AL,36765,4441
AL,36765,3660
AL,36765,3377
AL,36767,5668
AL,36767,6164
AL,36767,3431
AL,36767,1896
AL,36767,4003
AL,36768,2102
AL,36768,2861
AL,36768,2038
AL,36768,3783
AL,36769,7920
AL,36769,10173
AL,36769,6241
AL,36769,5222
AL,36769,9890
AL,36773,868
AL,36773,1177
AL,36773,2648
AL,36775,1995
AL,36775,2727
AL,36775,3358
AL,36775,7131
AL,36776,4736
AL,36776,7183
AL,36776,3973
AL,36776,3579
AL,36782,4673
AL,36782,9585
AL,36782,7836
AL,36782,5695
AL,36782,13689
AL,36783,1738
AL,36783,3013
AL,36783,2418
AL,36783,2715
AL,36783,7120
AL,36784,16819
AL,36784,25360
AL,36784,25364
AL,36784,24181
AL,36784,50189
AL,36784,18352
AL,36785,3030
AL,36785,5318
AL,36785,2555
AL,36785,2442
AL,36785,8524
AL,36786,10986
AL,36786,10408
AL,36786,5680
AL,36786,2168
AL,36786,2894
AL,36790,330
AL,36790,2101
AL,36790,3434
AL,36792,1846
AL,36792,4259
AL,36792,4808
AL,36792,4729
AL,36792,7670
AL,36793,1000
AL,36793,1848
AL,36793,2265
AL,36793,5721
AL,36801,55064
AL,36801,97337
AL,36801,81760
AL,36801,72548
AL,36801,149675
AL,36801,143025
AL,36804,44296
AL,36804,89946
AL,36804,73420
AL,36804,62216
AL,36804,118291
AL,36804,64593
AL,36830,64519
AL,36830,119497
AL,36830,124500
AL,36830,132771
AL,36830,466894
AL,36830,700682
AL,36832,50346
AL,36832,71364
AL,36832,54968
AL,36832,46988
AL,36832,152682
AL,36832,96313
AL,36850,6649
AL,36850,12641
AL,36850,6842
AL,36850,3705
AL,36850,9037
AL,36852,5500
AL,36852,12061
AL,36852,9379
AL,36852,8272
AL,36852,10005
AL,36853,18014
AL,36853,30454
AL,36853,31409
AL,36853,28150
AL,36853,71279
AL,36853,88234
AL,36854,36344
AL,36854,70719
AL,36854,61635
AL,36854,44175
AL,36854,62659
AL,36854,26419
AL,36855,2728
AL,36855,5410
AL,36855,4612
AL,36855,3842
AL,36855,8388
AL,36856,13132
AL,36856,34851
AL,36856,35591
AL,36856,24495
AL,36856,41228
AL,36858,1232
AL,36858,1704
AL,36858,1411
AL,36858,3662
AL,36860,3760
AL,36860,7586
AL,36860,4153
AL,36860,2294
AL,36860,3421
AL,36861,6287
AL,36861,11888
AL,36861,10676
AL,36861,8507
AL,36861,27974
AL,36861,34677
AL,36862,14622
AL,36862,25368
AL,36862,17913
AL,36862,10049
AL,36862,19509
AL,36862,10101
AL,36863,29662
AL,36863,49240
AL,36863,36575
AL,36863,22937
AL,36863,35146
AL,36863,21117
AL,36866,9014
AL,36866,18008
AL,36866,13673
AL,36866,9500
AL,36866,15520
AL,36866,9270
AL,36867,51772
AL,36867,89756
AL,36867,68181
AL,36867,53006
AL,36867,104603
